CompletionTime_us,FlowSize_B,FCT_us
181106,658063,37702
181181,174187,9838
181197,1922218,77638
181252,4391,462
181323,23288,845
181482,26968,841
181537,17597,793
181548,45714,2176
181569,78729,1671
181716,157413,11080
181828,47544,1900
182024,13411,75
182048,1554930,1620
182052,90642,186
182103,6898,68
182124,5863,425
182156,86084,5310
182174,8699,574
182238,119874,9087
182262,19339,665
182346,5634,503
182378,4862,449
182419,48343,1194
182485,79757,4348
182628,21845,753
182653,1399083,63745
182693,2267239,78448
182695,176398,15063
182779,3125379,3070
182782,24690,732
182905,15532,737
182969,5912,373
183005,120438,218
183016,21754,766
183188,5744,520
183241,875527,1000
183264,46770,3610
183331,24722,797
183347,262741,20526
183363,51359,2095
183370,50448,4002
183436,55979,4095
183549,70007,3762
183554,77276,5876
183604,359691,442
183689,24657,879
183807,31807,951
183881,69213,6868
183889,492791,32654
183896,980601,50647
183982,29088,930
184089,68665,3001
184126,1022024,58905
184152,2724428,2561
184216,17818,838
184225,46018,2569
184289,6845,466
184299,25174,112
184389,148712,10118
184397,39467,1776
184406,35336,838
184585,66567,3051
184704,4325,471
184742,33568,1344
184799,2501,428
184842,19724,795
184863,19549,108
184937,1579,457
184938,56010,3878
185048,11286,575
185099,1569,499
185133,68528,3033
185182,45127,148
185224,308,435
185229,67573,2527
185273,730166,46049
185313,39107,1471
185506,2945,555
185513,1060567,61570
185590,43249,1685
185634,575505,50762
185694,79256,5446
185810,2371,427
185844,541106,672
185849,4948,506
185872,61438,6587
185905,2769,506
185906,8621,433
185995,297475,23080
186032,37162,1381
186067,20155,108
186119,50302,3784
186217,27629,1163
186275,24205,814
186342,368649,29113
186385,1022,457
186403,60277,5146
186513,23907,891
186552,767193,49088
186567,70812,2496
186578,125921,8778
186742,2559616,2410
186795,1884,435
186795,323426,27499
186806,1244,495
186810,9188,445
186812,27308,1102
186860,480480,33197
186870,73501,6250
186907,246123,19995
186984,1825,557
187050,38687,1817
187187,1902,393
187223,29148,1127
187234,4772,514
187251,74000,6747
187315,85601,189
187317,474,461
187328,10873,534
187408,161670,258
187448,5749,540
187500,1928014,78507
187544,401,501
187547,18303,808
187562,74013,8529
187610,23413,741
187634,24078,827
187667,879,536
187686,20559,110
187738,72679,1709
187744,39567,1594
187748,647076,38431
187780,29312,116
187818,3036,519
187883,15213,764
187892,433534,33440
187924,1079782,55867
187987,79776,5307
188083,1075073,1251
188135,54334,157
188151,7892,509
188174,71337,2658
188186,16581,107
188222,1463,429
188266,2071,501
188279,55419,175
188318,2456412,2439
188492,30553,1201
188616,41405,1834
188714,8580,510
188810,27492,1127
188816,180623,15663
188891,29264,1092
188904,82662,3668
188941,68046,170
189042,36543,1621
189054,23630,842
189132,63658,1812
189256,27843,1069
189300,52954,1531
189399,4592,391
189440,1227,610
189443,9797,450
189463,22118,795
189480,53713,2049
189640,9204,69
189721,5668,461
189745,23319,911
189777,154430,12980
189844,67651,2293
189892,27545,1133
189949,34722,1353
189959,73343,7014
189983,1730218,1943
190113,9958,498
190159,5006,559
190208,22815,110
190367,79129,7613
190399,42612,1651
190447,16257,837
190475,18669,799
190499,64410,4959
190632,57991,1945
190644,1917507,2028
190695,164968,252
190737,4792,548
190753,28959,1159
190836,6335,464
190903,6823,484
190935,33253,953
190990,798940,958
191080,4118,546
191083,11488,545
191100,25065,954
191138,1080681,65028
191169,58966,1533
191170,586575,47026
191234,22668,835
191320,27420,935
191348,7423,499
191362,1013443,67711
191419,24860,870
191429,50634,1438
191431,7586,443
191500,45876,2068
191516,7636641,6909
191602,11821,419
191721,7232,450
191829,2651,429
191849,72889,334
191887,69892,174
191911,67285,1635
191913,33867,850
191959,3075469,3020
191965,14667,810
191967,315852,388
192012,4974,631
192071,29568,801
192143,38931,847
192219,34525,1141
192221,12395,586
192309,18473,775
192313,420,314
192329,70304,3167
192392,271231,24268
192439,2456,479
192451,12670,73
192538,69228,1661
192543,6055,552
192581,8119,71
192585,148177,17544
192601,1254,406
192603,43086,1322
192640,17409,874
192690,60439,2188
192820,9723,606
192878,16452,105
192958,1597730,79794
193010,57479,4885
193018,1680,62
193041,114941,5971
193193,1176115,66399
193244,299082,27275
193402,91355,7816
193497,326396,30817
193552,530,504
193556,76174,1342
193557,63727,3874
193572,786853,40808
193578,7396,406
193603,1867545,1852
193656,5030,564
193666,35504,790
193787,145614,9354
193815,778765,929
193854,59347,1667
193899,60838,3019
193962,1736963,1916
193983,79117,7161
194032,2938,63
194053,126875,11696
194062,692459,38877
194091,73219,3667
194179,131014,2055
194255,20850,780
194285,1464654,84451
194297,199319,20307
194299,610858,46224
194326,9223,417
194395,26271,975
194436,2905,647
194531,6679,567
194538,22262,870
194639,2167,63
194727,294,60
194757,37865,1912
194780,3475,512
194806,40620,1793
194835,152146,11479
194836,79910,1561
194839,14964,827
194845,20789,815
194892,38672,2036
194896,45851,1391
194897,43273,2451
194902,58152,159
194967,19667,798
195061,134678,10916
195086,1765,465
195137,115,470
195153,43864,2415
195155,22420,872
195239,7496,627
195266,72590,2655
195289,43676,2943
195316,148679,14901
195385,876665,1025
195436,5405,567
195490,398245,28829
195527,7763,500
195590,33738,1471
195606,2441,505
195625,45985,1873
195677,24090,770
195817,67654,4149
195829,65552,3114
195987,3741,529
196004,45254,2294
196044,68380,8026
196100,966775,54821
196105,75804,178
196114,6316,425
196119,97182,7577
196142,587993,53115
196148,2296,572
196193,126115,2654
196229,97743,193
196249,34559,1170
196270,44501,147
196299,7092,489
196327,124234,9381
196406,25496,850
196406,6839,441
196486,3775,557
196542,45490,148
196735,2275473,96282
196840,1616069,1655
196859,30834,118
196877,719792,54603
197019,125784,219
197020,25473,765
197030,366180,34038
197099,6358,410
197108,22747,837
197187,20071,767
197194,37321,1415
197218,23416,839
197257,28213,1185
197291,659774,47951
197310,6868,541
197327,119599,7142
197513,76053,4855
197565,944834,1045
197637,11418,491
197670,358552,28685
197719,45993,2305
197746,20694,855
197858,14297,73
197921,8770,408
197924,26595,117
198068,773956,45145
198082,1840272,1922
198149,4266,452
198160,1339045,1363
198357,3153,64
198553,26530,117
198561,9370,70
198587,277815,28781
198611,706624,45967
198635,25510,1236
198639,23808,841
198677,887761,60683
198732,14166,521
198785,49584,2818
198833,79231,6766
198918,62667,4662
198932,31354,1022
198953,9028,457
199063,411070,474
199174,120931,5789
199332,61045,3314
199342,3137049,2965
199410,23506,958
199418,29482,1156
199522,61516,1260
199549,20698,872
199560,36720,123
199565,3599,470
199585,25642,973
199653,729114,57411
199681,26088,1227
199689,380328,24212
199701,920927,1174
200035,44625,1393
200086,466,610
200121,27912,908
200226,4457,495
200245,642455,1124
200266,79488,5220
200329,574,459
200346,2807262,88930
200359,73677,8480
200415,174138,13353
200415,46705,3747
200504,377313,36738
200504,4866,603
200623,33295,1392
200640,20173,837
200694,20263,861
200701,37945,928
200751,35184,2171
200777,303270,27236
200832,68903,3032
201162,45675,1494
201234,2033115,99864
201605,76716,1846
201713,41154,2054
201899,71839,5231
202110,67481,3761
202154,190810,18314
202223,47046,2778
202337,54803,2794
202603,71275,5115
202835,165234,17004
202837,127338,6814
203488,53520,4974
203923,116134,4588
204326,747808,58024
205104,68631,5876
205656,134009,7876
206076,150603,16615
206364,612983,49248
206379,458043,46432
206539,160900,12315
206901,738317,65175
207069,109690,8235
207322,166586,13131
207952,803856,72258
208547,125662,13707
208582,322442,23419
208589,742428,50125
208859,529957,36356
209866,724538,61745
210131,1730748,85952
210326,925012,75584
210356,112580,14061
210704,168446,11534
211148,152980,16568
211560,220962,18197
212750,1665915,92185
213159,1567906,88521
213833,245515,21666
214143,1241884,87715
214305,339087,23261
214485,682775,58672
214546,273881,29936
215329,1341585,104498
215725,331991,33860
215785,1255760,84290
215853,1233315,77482
215890,2950212,115890
215907,764519,57071
216179,442879,37552
216319,508459,45980
216326,770081,68200
216716,379037,30506
217206,274338,18362
217467,319517,26187
217763,485965,37723
218368,645998,64580
219031,313793,29297
219159,605310,61893
219400,653819,50869
219908,1361916,94461
219953,395427,22142
220081,758785,61614
220438,350225,31644
220498,1554768,107075
220501,1596873,109615
220564,826640,86095
220755,26338684,24337
221136,1254204,83921
221353,198625,22610
221356,210057,23670
221666,338223,27292
222636,612444,53047
222820,207080,24007
223684,1322655,84321
223781,1119210,78430
224402,1090889,58749
224569,206642,26015
226394,405377,35006
226916,805246,61385
226974,519624,41153
226983,1706137,97245
226996,4935373,126996
227249,334773,30200
227301,865154,63742
227887,697544,60818
227912,616607,49027
228780,546529,51960
228841,1395112,100052
229136,1187191,110253
229231,1561183,103774
229531,1275559,87802
229618,1238432,76870
229701,1974468,107464
230313,1090066,82872
231210,418396,33920
231326,396228,37041
231741,365524,39296
232017,363734,40107
232267,780873,65754
232761,744537,52420
232866,1977213,116326
232890,1051778,70820
233163,848129,80041
233207,1515982,104591
233209,1025304,79331
233881,1898282,118003
233935,449250,37176
234159,306052,34677
234806,726546,41560
235054,397003,43499
235156,1251213,74616
235476,3465619,127456
235798,449044,43255
236253,1109153,74958
236447,432133,36891
236463,1973571,111374
236925,996190,87732
237124,1187345,92244
237148,722144,68262
237396,1082580,94124
237625,545182,47507
237838,1019655,71298
238226,657620,38272
238279,545168,51973
238524,935375,76607
239075,1716569,118223
239259,1010412,78570
239264,1125517,85722
239613,1059580,79285
239622,1790712,116367
239901,1175468,88915
240535,1517406,106048
241106,1151927,88348
242160,1157328,80308
242771,1585446,119707
242911,708816,67705
243059,1391844,98267
243283,1442277,92409
243412,1995202,121557
244096,1741955,109726
244132,985092,80374
244254,543750,57027
244580,987479,71833
244645,1582479,116900
244702,728644,58538
246766,1258857,90691
246793,594665,70543
246899,1746761,103248
247083,1527193,109171
247462,1172763,93710
247528,686904,63841
248166,1094999,89376
248171,836393,58542
248375,1543854,113492
249117,845521,64885
249254,1315938,98569
249640,1204906,97191
249802,1111340,70900
250258,1196837,115853
250318,1589354,103515
250341,469878,52715
250403,1108352,96860
251003,1519802,121731
251113,768085,53914
251944,1839193,133626
251990,1928650,118346
252061,1250270,81918
252672,940304,67714
253020,1771222,105191
253829,1138106,94023
254142,869893,93612
254285,1018883,76783
254337,1006426,80224
255124,1481289,116246
255366,635629,71796
255711,695363,77943
255826,894306,76255
256720,1295527,84560
256876,938625,74013
257088,995624,96498
257832,1260712,108832
257891,990975,86442
257899,640275,62158
257986,2537230,148633
257996,2455368,148869
258055,1968856,124232
258059,1282648,89485
258189,834281,65396
258357,891842,91428
258836,2296280,149494
259549,1088087,104654
259602,895436,73954
259901,899882,99709
259921,1002486,76154
259932,1605081,100106
260251,2386460,130554
260758,1417614,96536
260778,805773,90577
260971,1446268,87649
261005,1101045,71644
261376,1861912,125580
261594,898103,75655
262212,1979931,148596
262324,784802,73024
262586,832516,81750
262617,1414798,102858
262829,1797589,138551
263140,1676275,120673
